Date,Time,ERR,ErrD,InFlight,MAIN,CLUT,TFCK,LFP,E2EQ,BFP,MCHM,16FS,Wav1,Wav2,RecV,BecV,BecA,BecT,BatV,BatA,BmAH,CELS,Cel1,Cel2,TeeV,AmbT,CanT,EngT,AccX,AccY,AccZ,AccTmp,GyrX,GyrY,GyrZ,VibS
2020-08-30,14:41:19.11537,21,0,0,0,0,72,99,18,8,441,0.00,0,0,0.00,0.00,0.00,31.26,6.67,0.36,6.99,6.62,3.30,3.31,5.29,45.26,32.68,36.91,0,0,0,0,0,0,0,0
2020-08-30,14:41:19.11738,21,0,0,0,0,85,99,18,8,441,0.00,172,0,0.00,0.00,0.00,31.13,6.66,0.36,6.99,6.62,3.30,3.32,5.29,71.10,32.53,36.91,2715,1189,20007,49,129,65300,65432,0
2020-08-30,14:41:19.11939,22,0,0,0,0,98,99,18,8,441,0.00,336,0,0.00,0.00,0.00,31.16,6.59,0.36,6.99,6.62,3.30,3.32,5.31,68.94,32.58,36.83,150,1170,20012,49,127,65298,65426,0
2020-08-30,14:41:19.12140,98,0,0,0,0,110,99,0,8,236,0.00,491,0,0.00,0.00,0.00,31.19,6.62,0.29,7.76,6.62,3.30,3.32,5.30,71.34,32.59,36.91,1433,1163,20011,49,132,65300,65432,0
2020-08-30,14:41:20.12340,98,0,0,0,0,123,99,100,8,84,0.00,656,0,0.00,0.00,0.00,31.19,6.62,0.29,7.76,6.62,3.30,3.32,5.31,69.53,32.52,36.87,154,1162,19985,49,134,65294,65431,0
2020-08-30,14:41:20.12540,98,0,0,0,0,135,99,100,8,84,0.00,828,0,0.00,0.00,0.00,31.23,6.57,0.29,7.76,6.62,3.30,3.32,5.29,67.58,32.58,36.87,157,1154,20012,49,130,65290,65426,0
2020-08-30,14:41:20.12740,98,0,0,0,0,146,99,0,8,22,0.00,992,0,0.00,0.00,0.00,31.18,6.66,0.39,8.84,6.61,3.30,3.31,5.29,66.90,32.60,36.89,147,1176,20027,49,130,65295,65434,0
2020-08-30,14:41:20.12940,0,0,0,0,0,160,99,0,8,22,0.00,1155,0,0.00,0.00,0.00,31.19,6.67,0.39,8.84,6.61,3.30,3.31,5.30,66.52,32.62,36.89,155,1170,19998,49,133,65298,65429,0
2020-08-30,14:41:20.13140,20,0,0,0,0,172,100,0,8,23,0.00,1310,0,0.00,0.00,0.00,31.08,6.67,0.30,9.72,6.61,3.30,3.31,5.30,67.09,32.56,36.91,152,1174,20012,49,135,65296,65432,0
2020-08-30,14:41:21.13341,98,0,0,0,0,185,100,0,8,23,0.00,1482,0,0.00,0.00,0.00,31.14,6.60,0.30,9.72,6.61,3.30,3.31,5.30,68.54,32.59,36.88,146,1182,20027,49,132,65298,65430,0
2020-08-30,14:41:21.13541,98,0,0,0,0,198,100,0,8,23,0.00,1581,0,0.00,0.00,0.00,31.17,6.65,0.30,9.72,6.61,3.30,3.31,5.29,71.84,32.54,36.91,13010,1183,20005,49,134,65284,65422,0
2020-08-30,14:41:21.13749,98,0,0,0,0,211,100,0,8,23,0.00,1745,0,0.00,0.00,0.00,31.15,6.60,0.30,10.64,6.61,3.30,3.31,5.30,72.26,32.56,36.85,1452,1158,20020,49,129,65298,65433,1
2020-08-30,14:41:21.13954,98,0,0,0,0,224,100,0,8,23,0.00,1704,0,0.00,0.00,0.00,31.14,6.64,0.30,10.64,6.61,3.30,3.31,5.29,72.34,32.51,36.90,234,1166,20023,49,137,65286,65423,0
2020-08-30,14:41:21.14170,0,0,0,0,0,238,100,0,8,23,0.00,1531,0,0.00,0.00,0.00,31.17,6.66,0.29,11.57,6.61,3.30,3.31,5.30,70.30,32.58,36.87,118,1172,20013,49,131,65302,65424,0
2020-08-30,14:41:22.14375,0,0,0,0,0,251,100,0,8,23,0.00,1351,0,0.00,0.00,0.00,31.18,6.64,0.29,11.57,6.61,3.30,3.31,5.30,73.01,32.55,36.88,29539,957,19995,49,2698,63646,59025,0
2020-08-30,14:41:22.14591,0,0,0,0,0,266,100,0,8,23,0.00,1187,0,0.00,0.00,0.00,31.18,6.66,0.29,11.57,6.61,3.30,3.31,5.29,70.91,32.56,36.88,48700,29758,19938,49,37281,56351,60216,0
2020-08-30,14:41:22.14796,0,0,0,0,0,279,100,0,8,18,0.00,1015,0,0.00,0.00,0.00,31.26,6.68,1.11,15.28,6.61,3.30,3.31,5.29,67.57,32.59,36.92,27168,20103,20072,49,5426,19375,14196,0
2020-08-30,14:41:22.15012,0,0,0,0,0,293,100,0,8,18,0.00,844,0,0.00,0.00,0.00,31.23,6.61,1.11,15.28,6.61,3.30,3.31,5.30,71.17,32.57,36.87,47386,1782,19958,49,406,13020,65319,0
2020-08-30,14:41:22.15217,0,0,0,0,0,306,100,0,8,19,0.00,672,0,0.00,0.00,0.00,31.25,6.64,1.48,20.46,6.61,3.30,3.31,5.30,72.42,32.51,36.92,39806,1483,20283,49,16882,30844,48780,0
2020-08-30,14:41:23.15431,0,0,0,0,29,320,100,0,8,20,0.00,500,0,0.00,0.00,0.00,31.29,6.61,1.48,20.46,6.61,3.30,3.31,5.29,69.84,32.58,36.94,24597,1250,20089,49,4251,7807,61496,0
2020-08-30,14:41:23.15636,0,0,0,0,29,334,100,0,8,20,0.00,327,0,0.00,0.00,0.00,31.50,6.54,1.48,20.46,6.61,3.30,3.31,5.29,69.16,32.55,36.93,20856,1240,20122,49,38747,64976,63721,0
2020-08-30,14:41:23.15851,0,0,0,0,29,348,100,95,8,108,0.00,180,0,0.00,0.00,0.00,31.67,6.59,0.96,23.96,6.61,3.30,3.31,5.30,70.57,32.59,36.94,44430,21224,19821,49,36883,55749,47288,0
2020-08-30,14:41:23.16057,0,0,0,0,29,360,100,95,8,108,0.00,360,0,0.00,0.00,0.00,31.35,6.58,0.96,23.96,6.61,3.30,3.31,5.29,71.85,32.52,36.87,15885,1956,21426,49,23584,47011,42158,1
2020-08-30,14:41:24.16274,0,0,0,0,29,375,100,95,8,108,0.00,524,0,0.00,0.00,0.00,31.25,6.65,0.66,26.47,6.61,3.30,3.31,5.29,70.88,32.55,36.91,51202,10235,19385,49,14315,43585,43634,1
2020-08-30,14:41:24.16478,0,0,0,0,29,388,100,95,8,108,0.00,696,0,0.00,0.00,0.00,31.32,6.58,0.66,26.47,6.61,3.30,3.31,5.29,69.66,32.54,36.90,20650,1415,20155,49,10429,65438,65353,1
2020-08-30,14:41:24.16694,0,0,0,0,29,401,100,95,8,108,0.00,876,0,0.00,0.00,0.00,31.30,6.60,0.66,26.47,6.61,3.30,3.31,5.29,72.55,32.55,36.87,32086,1448,20111,49,178,65327,65453,1
2020-08-30,14:41:24.16899,0,0,0,0,29,414,100,95,8,108,0.00,1040,0,0.00,0.00,0.00,31.34,6.57,1.23,31.31,6.61,3.30,3.31,5.30,68.20,32.57,36.86,1566,1282,19951,49,146,65240,65418,0
2020-08-30,14:41:24.17116,0,0,0,0,29,428,100,95,8,108,0.00,1220,0,2.82,2.74,0.00,31.61,6.54,1.23,31.31,6.61,3.30,3.31,5.29,72.08,32.62,36.86,32740,28399,19091,49,31294,55646,32285,1
2020-08-30,14:41:25.17321,0,0,0,0,29,440,100,95,8,108,0.00,1393,0,3.84,3.87,0.00,31.45,6.61,1.30,36.63,6.61,3.30,3.31,5.30,69.74,32.54,36.84,33923,36378,22781,49,33215,46875,29663,1
2020-08-30,14:41:25.17536,0,0,0,0,73,454,100,94,8,109,0.00,1564,0,4.88,4.79,0.00,31.38,6.61,1.30,36.63,6.61,3.30,3.31,5.30,68.09,32.59,36.88,26718,39539,22661,49,22172,46686,38327,0
2020-08-30,14:41:25.17740,0,0,0,0,73,467,100,94,8,109,0.00,1736,0,4.88,4.70,0.00,31.52,6.60,1.30,36.63,6.61,3.30,3.31,5.30,68.63,32.61,36.87,27916,38055,23412,49,23224,41907,31947,0
2020-08-30,14:41:25.17956,0,0,0,0,73,482,100,94,8,109,0.00,1704,0,4.93,4.85,0.00,31.39,6.59,0.29,37.87,6.61,3.30,3.31,5.30,72.20,32.52,36.85,30141,37734,24838,49,23141,35819,35938,1
2020-08-30,14:41:25.18162,0,0,0,0,73,495,100,94,8,109,0.00,1540,0,4.95,4.86,0.00,31.29,6.63,0.29,37.87,6.61,3.30,3.31,5.30,65.92,32.60,36.88,26758,36914,23616,49,20818,37212,39689,1
2020-08-30,14:41:26.18379,0,0,0,0,73,511,100,94,8,109,0.00,1360,0,4.71,4.56,0.00,31.36,6.61,0.30,39.19,6.61,3.30,3.31,5.30,69.80,32.54,36.92,28954,40940,23893,49,26957,39650,37099,1
2020-08-30,14:41:26.18583,0,0,0,0,73,524,100,94,8,109,0.00,1187,0,4.52,4.34,0.00,31.46,6.64,0.30,39.19,6.61,3.30,3.31,5.30,68.70,32.59,36.97,27198,40143,20430,49,22073,37168,38505,1
2020-08-30,14:41:26.18800,0,0,0,0,73,539,100,94,8,109,0.00,1015,0,4.68,4.59,0.00,31.26,6.65,0.30,39.19,6.61,3.30,3.31,5.30,67.88,32.59,37.07,28719,40352,25153,49,30827,43210,42167,0
2020-08-30,14:41:26.19005,0,0,0,0,73,553,100,94,8,109,0.00,844,0,4.48,4.37,0.00,31.23,6.63,2.03,48.36,6.59,3.29,3.30,5.31,65.48,32.60,37.11,31450,39356,22682,49,29615,43361,37189,0
2020-08-30,14:41:26.19214,0,0,0,0,73,566,100,97,8,106,0.00,672,0,4.75,4.68,0.00,31.29,6.61,2.03,48.36,6.59,3.29,3.30,5.30,71.86,32.53,37.16,27445,40001,23006,49,28329,45918,38475,0
2020-08-30,14:41:27.19430,0,0,0,0,73,580,100,97,8,106,0.00,500,0,4.18,4.04,0.00,31.31,6.63,0.49,50.65,6.59,3.29,3.30,5.30,73.10,32.47,37.18,29774,39872,24578,49,34703,39496,40895,0
2020-08-30,14:41:27.19638,0,0,0,0,73,594,100,97,8,106,0.00,327,0,3.78,3.83,0.00,31.25,6.67,0.49,50.65,6.59,3.29,3.30,5.30,70.51,32.50,37.37,33475,37690,27176,49,29805,37168,37228,1
2020-08-30,14:41:27.19838,0,0,1,4357,142,610,100,97,8,106,0.00,93,0,4.08,3.97,0.00,31.24,6.64,0.49,50.65,6.59,3.29,3.30,5.31,70.54,32.54,37.39,35660,42341,22429,49,33646,40816,29571,0
2020-08-30,14:41:27.20038,0,0,1,4357,142,632,100,100,8,93,0.00,410,0,3.93,3.90,0.00,31.29,6.61,0.31,52.12,6.59,3.29,3.30,5.30,72.00,32.52,37.51,36894,36732,24716,49,61518,59433,46710,1
2020-08-30,14:41:27.20240,0,0,1,4357,142,654,100,100,8,93,0.00,565,0,3.75,3.74,0.00,31.44,6.52,0.31,52.12,6.58,3.29,3.30,5.30,73.99,32.50,38.57,32279,38629,20245,49,50832,54892,6820,1
2020-08-30,14:41:28.20441,0,0,1,4357,142,676,100,100,8,93,0.00,738,0,4.02,3.98,0.00,31.37,6.63,0.31,53.63,6.58,3.29,3.30,5.30,70.14,32.58,37.72,33297,33452,18758,49,4075,13073,17353,0
2020-08-30,14:41:28.20641,0,0,1,4357,142,698,100,100,8,93,0.00,902,0,3.95,3.87,0.00,31.33,6.57,0.31,53.63,6.58,3.29,3.30,5.29,68.84,32.60,37.84,32183,40872,18760,49,6005,10270,16181,1
2020-08-30,14:41:28.20841,0,0,1,4357,142,720,100,0,8,20,0.00,1065,0,3.92,3.93,0.00,31.51,6.58,0.31,53.63,6.58,3.29,3.30,5.29,71.21,32.61,37.90,30996,38485,21136,49,3977,6884,3306,0
2020-08-30,14:41:28.21042,0,0,1,4357,142,742,100,0,8,20,0.00,1220,0,3.50,2.39,0.00,31.47,6.64,1.12,59.34,6.59,3.29,3.30,5.30,67.75,32.61,38.05,26956,34507,18640,49,3454,59219,3435,1
2020-08-30,14:41:29.21243,0,0,1,4357,142,764,100,0,8,20,0.00,1393,0,3.99,3.30,0.00,31.34,6.58,1.12,59.34,6.59,3.29,3.30,5.30,70.39,32.54,38.24,29117,34065,21983,49,12496,25060,5334,1
2020-08-30,14:41:29.21442,0,0,1,4357,142,786,100,0,8,20,0.00,1557,0,3.50,0.00,0.00,31.22,6.62,0.36,61.20,6.59,3.29,3.30,5.29,70.25,32.55,38.41,31502,36287,19220,49,32225,41580,3723,1
2020-08-30,14:41:29.21643,0,0,1,4357,142,808,100,0,8,19,0.00,1720,0,3.57,0.00,0.00,31.33,6.57,0.36,61.20,6.58,3.29,3.30,5.29,74.63,32.54,38.59,31961,39773,20253,49,62537,61196,5002,0
2020-08-30,14:41:29.21843,0,0,0,0,89,830,100,0,8,19,0.00,1745,0,3.47,0.00,0.00,31.34,6.58,0.36,61.20,6.58,3.29,3.30,5.29,68.84,32.57,38.80,33416,41304,21047,49,62573,60239,52494,0
2020-08-30,14:41:29.22044,0,0,0,0,89,843,100,0,8,29,0.00,1573,0,3.64,3.58,0.00,31.25,6.59,0.36,63.13,6.58,3.29,3.30,5.31,69.88,32.56,39.75,31188,40311,17710,49,12230,62264,53972,1
2020-08-30,14:41:30.22245,0,0,0,0,89,857,100,0,8,29,0.00,1409,0,4.22,4.07,0.00,31.25,6.63,0.36,63.13,6.58,3.29,3.30,5.30,68.84,32.56,40.02,29027,35659,21683,49,2249,23120,55125,1
2020-08-30,14:41:30.22446,0,0,0,0,89,870,100,0,8,29,0.00,1244,0,3.63,3.77,0.00,31.22,6.63,0.36,63.13,6.58,3.29,3.30,5.29,68.50,32.56,39.04,31619,29269,21099,49,37092,41841,57722,1
2020-08-30,14:41:30.22651,0,0,0,0,89,883,100,0,8,29,0.00,1073,0,3.53,3.58,0.00,31.32,6.59,1.53,71.54,6.58,3.29,3.30,5.30,67.89,32.57,39.13,28417,34371,19903,49,44527,58640,59985,1
2020-08-30,14:41:30.22852,0,0,0,0,89,896,100,0,8,29,0.00,918,0,3.82,3.80,0.00,31.41,6.60,1.53,71.54,6.58,3.29,3.30,5.30,66.43,32.54,39.26,29711,34928,20282,49,22268,12722,60981,0
2020-08-30,14:41:30.23052,0,0,0,0,89,908,100,0,8,29,0.00,745,0,3.50,0.00,0.00,31.29,6.61,0.28,73.10,6.58,3.29,3.30,5.30,67.14,32.57,39.35,31811,27303,21633,49,61776,6410,62683,0
2020-08-30,14:41:31.23252,0,0,0,0,89,921,100,0,8,29,0.00,582,0,3.79,2.81,0.00,31.30,6.57,0.28,73.10,6.58,3.29,3.30,5.31,69.45,32.54,39.48,30714,35953,14551,49,61504,39497,34220,0
2020-08-30,14:41:31.23452,0,0,0,0,89,933,100,0,8,21,0.00,418,0,3.52,1.42,0.00,31.40,6.65,0.28,73.10,6.58,3.29,3.30,5.29,71.44,32.50,39.56,28847,31765,21092,49,27068,8264,23457,0
2020-08-30,14:41:31.23652,0,0,0,0,89,946,100,0,8,21,0.00,262,0,3.63,3.66,0.00,31.36,6.59,2.59,88.10,6.58,3.29,3.30,5.30,66.84,32.58,39.63,34531,33859,19484,49,11100,52359,5409,0
2020-08-30,14:41:31.23853,0,0,0,0,84,960,100,0,8,21,0.00,188,0,3.63,3.63,0.00,31.35,6.63,2.59,88.10,6.58,3.29,3.30,5.30,72.88,32.43,39.65,31218,31410,17492,49,4338,36380,32725,1
2020-08-30,14:41:31.24055,0,0,0,0,84,973,100,0,8,19,0.00,344,0,4.00,3.94,0.00,31.30,6.56,0.40,90.49,6.58,3.29,3.30,5.31,70.27,32.50,39.77,28754,32973,20520,49,6946,47151,45332,1
2020-08-30,14:41:32.24270,0,0,0,0,84,986,100,0,8,19,0.00,517,0,3.56,0.00,0.00,31.32,6.58,0.40,90.49,6.58,3.29,3.30,5.29,71.36,32.54,40.01,29591,30525,18640,49,61121,61793,47856,0
2020-08-30,14:41:32.24474,0,0,0,0,84,1000,100,0,7,19,0.00,689,0,3.68,3.65,0.00,31.37,6.60,0.40,90.49,6.58,3.29,3.30,5.30,69.85,32.59,40.12,34343,35881,19631,49,61940,60071,46741,0
2020-08-30,14:41:32.24691,0,0,0,0,84,1014,100,0,7,19,0.00,860,0,3.52,1.13,0.00,31.36,6.61,1.12,97.33,6.58,3.29,3.30,5.29,70.76,32.54,40.19,30261,38840,17434,49,44185,60884,46236,1
2020-08-30,14:41:32.24896,0,0,0,0,84,1028,100,0,7,19,0.00,1032,0,3.50,1.23,0.00,31.41,6.56,1.12,97.33,6.58,3.29,3.30,5.29,69.11,32.51,40.32,31716,37733,20407,49,35123,20844,53643,1
2020-08-30,14:41:32.25113,0,0,0,0,84,1042,100,0,7,19,0.00,1204,0,3.59,2.86,0.00,31.35,6.64,0.60,101.10,6.58,3.29,3.30,5.30,69.62,32.58,40.33,35427,40063,22378,49,2132,4800,52837,1
2020-08-30,14:41:33.25317,0,0,0,0,84,1055,100,0,7,19,0.00,1384,0,3.45,1.44,0.00,31.27,6.62,0.60,101.10,6.58,3.29,3.30,5.29,68.30,32.57,40.51,32572,37684,17016,49,2862,5705,51839,0
2020-08-30,14:41:33.25533,0,0,0,0,84,1069,100,94,7,106,0.00,1548,0,3.63,2.00,0.00,31.28,6.59,0.60,101.10,6.58,3.29,3.30,5.30,71.11,32.55,40.76,33734,35056,20469,49,3402,16121,52601,0
2020-08-30,14:41:33.25739,0,0,0,0,84,1081,100,94,7,106,0.00,1729,0,3.52,1.51,0.00,31.23,6.64,0.30,103.00,6.58,3.29,3.30,5.30,74.62,32.49,40.90,29366,37184,18691,49,48317,6900,52824,0
2020-08-30,14:41:33.25954,0,0,0,0,84,1095,100,94,7,106,0.00,1720,0,3.49,0.00,0.00,31.31,6.61,0.30,103.00,6.58,3.29,3.30,5.29,74.02,32.54,40.95,30542,37429,22678,49,62935,53745,54604,1
2020-08-30,14:41:33.26160,0,0,0,0,119,1108,100,94,7,106,0.00,1557,0,3.45,1.09,0.00,31.31,6.61,0.44,105.87,6.58,3.29,3.30,5.29,72.48,32.50,41.02,26744,34760,18207,49,45580,51846,55279,0
2020-08-30,14:41:34.26375,0,0,0,0,119,1122,100,94,7,106,0.00,1377,0,3.49,1.59,0.00,31.29,6.60,0.44,105.87,6.58,3.29,3.30,5.30,72.88,32.55,41.20,30495,38170,21516,49,28723,45376,58637,0
2020-08-30,14:41:34.26579,0,0,0,0,119,1137,100,94,7,106,0.00,1204,0,3.56,1.49,0.00,31.32,6.54,0.44,105.87,6.58,3.29,3.30,5.30,68.68,32.61,41.27,26127,37622,22054,49,4298,43418,57467,1
2020-08-30,14:41:34.26795,0,0,0,0,119,1151,100,94,7,106,0.00,1040,0,3.46,1.56,0.00,31.39,6.65,0.35,108.22,6.58,3.29,3.30,5.30,68.16,32.60,40.86,27861,35749,18609,49,62657,8107,25857,1
2020-08-30,14:41:34.26999,0,0,0,0,119,1163,100,94,7,106,0.00,860,0,3.64,2.36,0.00,31.48,6.57,0.35,108.22,6.58,3.29,3.30,5.30,67.22,32.56,41.55,22598,37839,22964,49,38204,55944,10769,0
2020-08-30,14:41:34.27216,0,0,0,0,119,1176,100,98,7,102,0.00,689,0,3.76,2.89,0.00,31.39,6.61,0.96,114.75,6.58,3.29,3.30,5.30,68.12,32.51,41.60,24887,39405,19128,49,3458,20882,4906,0
2020-08-30,14:41:35.27419,0,0,0,0,119,1189,100,98,7,102,0.00,524,0,3.45,0.00,0.00,31.38,6.62,0.96,114.75,6.58,3.29,3.30,5.29,69.05,32.56,42.91,26535,36936,18472,49,1594,54872,4702,1
2020-08-30,14:41:35.27635,0,0,0,0,119,1203,100,98,7,102,0.00,344,0,3.53,0.00,0.00,31.40,6.61,0.96,114.75,6.58,3.29,3.30,5.29,64.81,32.56,41.80,25806,42606,22120,49,5139,25811,3790,1
2020-08-30,14:41:35.27840,0,0,0,0,119,1218,100,0,7,26,0.00,172,0,3.58,1.50,0.00,31.46,6.45,0.39,117.46,6.58,3.29,3.30,5.30,74.29,32.54,41.89,30090,35708,17232,49,33018,3207,3553,0
2020-08-30,14:41:35.28057,0,0,0,0,119,1232,100,91,7,109,0.00,336,0,3.40,1.42,0.00,31.50,6.62,0.39,117.46,6.58,3.29,3.30,5.29,70.66,32.54,42.04,26928,36978,23089,49,56640,62312,5110,1
2020-08-30,14:41:36.28262,0,0,0,0,119,1244,100,91,7,109,0.00,507,0,3.33,1.41,0.00,31.30,6.66,0.88,123.69,6.58,3.29,3.30,5.29,71.42,32.53,42.13,27690,35293,17667,49,1942,62978,4699,0
2020-08-30,14:41:36.28478,0,0,0,0,0,1258,100,91,7,109,0.00,680,0,3.46,1.56,0.00,31.31,6.57,0.88,123.69,6.58,3.29,3.30,5.31,67.22,32.61,42.20,31300,41379,20623,49,37152,58041,5018,0
2020-08-30,14:41:36.28683,0,0,0,0,0,1271,100,91,7,109,0.00,852,0,3.45,1.49,0.00,31.30,6.61,0.88,123.69,6.58,3.29,3.30,5.31,67.40,32.52,42.24,27543,37167,21363,49,10171,20160,3850,1
2020-08-30,14:41:36.28898,0,0,0,0,0,1285,100,91,7,109,0.00,1024,0,3.44,1.03,0.00,31.28,6.59,0.28,125.73,6.58,3.29,3.30,5.29,68.88,32.50,42.32,26108,41454,19667,49,1503,4718,3645,1
2020-08-30,14:41:36.29103,0,0,0,0,0,1299,100,91,7,109,0.00,1195,0,3.32,0.00,0.00,31.32,6.58,0.28,125.73,6.58,3.29,3.30,5.30,66.01,32.53,42.41,26041,40631,21259,49,24852,24107,3904,1
2020-08-30,14:41:37.29319,0,0,0,0,0,1313,100,91,7,109,0.00,1367,0,3.41,1.30,0.00,31.39,6.55,0.34,128.24,6.58,3.29,3.30,5.31,72.33,32.54,42.50,36620,40068,23627,49,44782,58959,3783,1
2020-08-30,14:41:37.29523,0,0,0,0,0,1325,100,91,7,109,0.00,1540,0,3.68,3.74,0.00,31.44,6.52,0.34,128.24,6.58,3.29,3.30,5.30,71.22,32.53,42.74,32701,41219,22304,49,62004,62871,4916,0
2020-08-30,14:41:37.29738,0,0,0,0,0,1339,100,0,7,19,0.00,1712,0,3.40,1.10,0.00,31.37,6.57,0.34,128.24,6.58,3.29,3.30,5.30,69.76,32.53,42.76,31778,43396,19663,49,10320,11649,11348,0
2020-08-30,14:41:37.29942,0,0,0,0,0,1352,100,0,7,19,0.00,1736,0,3.52,1.47,0.00,31.28,6.57,0.45,131.66,6.58,3.29,3.30,5.30,69.38,32.54,42.85,35336,43998,15880,49,3067,4177,24852,1
2020-08-30,14:41:37.30159,0,0,0,0,0,1365,100,0,7,19,0.00,1564,0,3.42,1.47,0.00,31.35,6.59,0.45,131.66,6.58,3.29,3.30,5.30,69.92,32.46,42.97,31528,40456,20723,49,8006,40619,29885,0
2020-08-30,14:41:38.30366,0,0,0,0,0,1380,100,0,7,19,0.00,1384,0,3.50,1.56,0.00,31.33,6.57,0.26,133.69,6.58,3.29,3.30,5.29,70.34,32.53,43.10,28293,37243,19965,49,24691,59869,41867,0
2020-08-30,14:41:38.30580,0,0,0,0,66,1394,100,96,7,104,0.00,1220,0,3.53,1.14,0.00,31.41,6.56,0.26,133.69,6.58,3.29,3.30,5.29,68.94,32.55,43.20,32747,40015,17437,49,45605,6440,63251,1
2020-08-30,14:41:38.30785,0,0,0,0,66,1406,100,96,7,104,0.00,1048,0,3.46,0.00,0.00,31.67,6.52,0.26,133.69,6.58,3.29,3.30,5.29,73.09,32.51,43.48,31739,39242,17850,49,3322,33463,61349,1
2020-08-30,14:41:38.31001,0,0,0,0,66,1420,100,96,7,104,0.00,869,0,3.51,1.13,0.00,31.45,6.63,1.59,146.15,6.58,3.29,3.30,5.29,68.73,32.55,42.90,30050,38269,16563,49,2498,6164,60734,1
2020-08-30,14:41:38.31205,0,0,0,0,66,1433,100,96,7,104,0.00,705,0,3.53,1.66,0.00,31.35,6.61,1.59,146.15,6.58,3.29,3.30,5.29,67.96,32.58,43.66,31509,38877,22866,49,48356,48758,60832,0
2020-08-30,14:41:39.31421,0,0,0,0,66,1447,100,96,7,104,0.00,533,0,3.52,2.39,0.00,31.31,6.57,1.02,154.33,6.58,3.29,3.30,5.29,69.35,32.54,43.75,28414,37206,19378,49,32187,61736,60680,0
2020-08-30,14:41:39.31625,0,0,0,0,66,1458,100,96,7,104,0.00,353,0,3.36,0.00,0.00,31.27,6.63,1.02,154.33,6.58,3.29,3.30,5.30,68.92,32.52,43.86,28033,46240,17516,49,48085,49020,60406,1
2020-08-30,14:41:39.31841,0,0,0,0,66,1472,100,95,7,105,0.00,188,0,3.31,1.18,0.00,31.23,6.58,1.02,154.33,6.58,3.29,3.30,5.29,70.05,32.52,43.93,28395,41661,22483,49,41980,26018,59604,0
2020-08-30,14:41:39.32046,0,0,0,0,66,1485,100,95,7,105,0.00,320,0,3.59,3.60,0.00,31.26,6.56,0.36,157.26,6.58,3.29,3.30,5.30,75.60,32.47,43.96,26393,39770,17235,49,22283,4806,59451,0
2020-08-30,14:41:40.32262,0,0,0,0,66,1500,100,95,7,105,0.00,500,0,3.49,0.00,0.00,31.30,6.54,0.36,157.26,6.58,3.29,3.30,5.30,66.96,32.52,44.07,33455,39112,20106,49,61376,21319,59805,0
2020-08-30,14:41:40.32473,0,0,0,0,66,1513,100,95,7,105,0.00,664,0,3.37,0.00,0.00,31.35,6.53,1.20,167.19,6.57,3.28,3.30,5.30,66.31,32.61,44.21,26933,37560,16168,49,2092,64191,61797,0
2020-08-30,14:41:40.32683,0,0,0,0,66,1526,100,95,7,105,0.00,844,0,3.42,1.29,0.00,31.42,6.58,1.20,167.19,6.57,3.28,3.30,5.30,70.50,32.56,44.30,25924,45132,20561,49,4939,59204,16062,0
2020-08-30,14:41:40.32895,0,0,0,0,29,1541,100,95,7,105,0.00,1008,0,3.32,1.39,0.00,31.53,6.64,1.20,167.19,6.57,3.28,3.30,5.28,67.80,32.58,44.33,25289,40637,23281,49,4913,21696,8477,0
2020-08-30,14:41:40.33103,0,0,0,0,29,1555,99,95,7,105,0.00,1179,0,3.36,0.00,0.00,31.38,6.50,1.06,176.16,6.57,3.28,3.30,5.30,70.95,32.53,44.43,33405,40328,16345,49,34717,7454,8229,0
2020-08-30,14:41:41.33312,0,0,0,0,29,1567,99,95,7,105,0.00,1360,0,3.25,0.00,0.00,31.34,6.56,1.06,176.16,6.57,3.28,3.30,5.29,70.88,32.52,44.49,32900,40303,17541,49,64287,22181,8176,0
2020-08-30,14:41:41.33527,0,0,0,0,29,1581,99,0,7,20,0.00,1540,0,3.73,3.76,0.00,31.40,6.57,1.76,191.31,6.57,3.28,3.30,5.30,71.65,32.55,44.55,32822,39296,23140,49,43353,59862,7992,0
2020-08-30,14:41:41.33740,0,0,0,0,29,1594,99,0,7,20,0.00,1704,0,3.52,0.00,0.00,31.33,6.53,1.76,191.31,6.57,3.28,3.30,5.30,71.09,32.54,44.63,30327,39938,21378,49,62754,62143,5539,0
2020-08-30,14:41:41.33945,0,0,0,0,29,1609,99,0,7,20,0.00,1745,0,3.42,0.00,0.00,31.39,6.61,1.76,191.31,6.57,3.28,3.30,5.29,70.31,32.56,44.78,31312,38106,21094,49,19763,8978,3354,0
2020-08-30,14:41:41.34155,0,0,0,0,29,1623,99,0,7,20,0.00,1573,0,3.29,0.00,0.00,31.28,6.55,0.99,199.97,6.57,3.28,3.30,5.29,69.21,32.55,44.80,34224,39170,15543,49,1707,3855,5095,0
2020-08-30,14:41:42.34366,0,0,0,0,29,1637,99,0,7,20,0.00,1400,0,3.23,0.00,0.00,31.31,6.62,0.99,199.97,6.57,3.28,3.30,5.28,70.87,32.59,44.86,32142,44453,16779,49,1896,26698,2122,0
2020-08-30,14:41:42.34585,0,0,0,0,29,1652,100,0,7,18,0.00,1220,0,3.43,0.00,0.00,31.28,6.58,0.67,205.92,6.57,3.28,3.30,5.31,70.23,32.60,45.24,28182,39147,19193,49,48400,44462,36728,0
